obesity_class,Methanobrevibacter,Methanosphaera,Acidobacteriaceae_unclassified,Actinomyces,Varibaculum,Rothia,Bifidobacterium,Gardnerella,Adlercreutzia,Atopobium,Collinsella,Coriobacteriaceae_noname,Eggerthella,Gordonibacter,Olsenella,Slackia,Bacteroides,Bacteroidales_noname,Barnesiella,Coprobacter,Odoribacter,Parabacteroides,Porphyromonas,Alloprevotella,Paraprevotella,Prevotella,Alistipes,Granulicatella,Enterococcus,Lactobacillus,Leuconostoc,Weissella,Lactococcus,Streptococcus,Clostridium,Anaerococcus,Parvimonas,Peptoniphilus,Clostridiales_noname,Flavonifractor,Pseudoflavonifractor,Eubacterium,Anaerostipes,Blautia,Butyrivibrio,Coprococcus,Dorea,Lachnospiraceae_noname,Roseburia,Oscillibacter,Peptostreptococcaceae_noname,Peptostreptococcus,Anaerotruncus,Faecalibacterium,Ruminococcaceae_noname,Ruminococcus,Subdoligranulum,Catenibacterium,Coprobacillus,Erysipelotrichaceae_noname,Holdemania,Solobacterium,Turicibacter,Acidaminococcaceae_unclassified,Acidaminococcus,Phascolarctobacterium,Dialister,Megasphaera,Mitsuokella,Veillonella,Fusobacterium,Leptotrichiaceae_unclassified,Burkholderiales_noname,Oxalobacter,Parasutterella,Sutterella,Sutterellaceae_unclassified,Neisseria,Bilophila,Desulfovibrio,Campylobacter,Helicobacter,Citrobacter,Enterobacter,Escherichia,Klebsiella,Providencia,Aggregatibacter,Haemophilus,Brachyspira,Treponema,Akkermansia,Entamoeba,Archaeoglobaceae_unclassified,Methanocaldococcaceae_unclassified,Granulicella,Tropheryma,Brevibacterium,Corynebacterium,Dermatophilaceae_unclassified,Propionibacteriaceae_unclassified,Propionibacterium,Alloscardovia,Parascardovia,Scardovia,Enterorhabdus,Desulfurobacteriaceae_unclassified,Marinilabiliaceae_unclassified,Butyricimonas,Dysgonomonas,Capnocytophaga,Cellulophaga,Riemerella,Pedobacter,Sphingobacterium,Candidatus_Saccharibacteria_noname,Candidatus_Saccharibacteria_noname_unclassified,Chlamydophila,Chlorobium,Mucispirillum,Deinococcus,Thermus,Alicyclobacillus,Gemella,Staphylococcus,Abiotrophia,Pediococcus,Butyricicoccus,Clostridiaceae_noname,Clostridiales_Family_XIII_Incertae_Sedis_unclassified,Clostridiales_Family_XI_Incertae_Sedis_noname,Finegoldia,Anaerofustis,Lachnoanaerobaculum,Marvinbryantia,Oribacterium,Stomatobaculum,Halobacteroidaceae_unclassified,Allobaculum,Bulleidia,Eggerthia,Anaeroglobus,Megamonas,Selenomonas,Asticcacaulis,Caulobacter,Bartonella,Bordetella,Burkholderia,Cupriavidus,Lautropia,Comamonas,Candidatus_Zinderia,Gallionellaceae_unclassified,Chromobacterium,Arcobacter,Succinatimonas,Pseudoalteromonadaceae_unclassified,Spiribacter,Enterobacteriaceae_noname,Hafnia,Pantoea,Proteus,Raoultella,Shigella,Yersinia,Hahellaceae_unclassified,Halomonas,Actinobacillus,Pasteurella,Acinetobacter,Pseudomonas,Sinobacteraceae_unclassified,Sphaerochaeta,Pyramidobacter,Synergistes,Candidatus_Phytoplasma,Spiroplasma,Aspergillaceae_unclassified,Penicillium,Naumovozyma,Saccharomyces,Saccharomycetaceae_unclassified,Schizosaccharomyces,Giardia
0,0,0,0,0.00171,0,0,0.101,0,0,0,0.18509,0,0,0,0.02174,0,8.0537,0,3.17064,0,0.71548,0.85961,0.00191,0.00334,0,1.35711,1.88831,0,0,0,0,0,0,0.07817,0.03693,0,0,0,0.2384,0,0.07556,12.15224,0.13337,1.29933,3.12134,0.67936,0.58371,0.54271,3.55433,0.12469,1.33135,0,0.103,6.18326,0.00646,3.47538,35.77954,0.0543,0,0.56462,0.01697,0,0.02818,0,0.05162,8.93483,0,0,0.01618,0.35019,0,0,0.0003,0,0.0052,0.00178,0.38472,0,0.04238,0.1965,0.0099,0,0,0,0.01635,0,0,0,0.45074,0,0,2.97097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00192,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0,0,0,0,0.00243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954,0.01163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107,0.00692,0,0
1,0,0,0,0,0,0,1.17057,0,0.02464,0,0.5662,0,0,0,0.00127,0,24.41204,0.29671,1.99708,0,0.63767,2.46964,0,0,0,0,10.74039,0,0,0.09426,0,0,0,0.00321,0.18935,0,0,0,0,0.01575,0.01407,5.70868,0.00358,1.83188,0.0248,5.42861,0.92387,0.0845,7.02005,0.98842,0.22021,0,0,21.90407,0.01218,4.48529,4.04217,0.44004,0,0.00037,0.16258,0,0.12551,0,0,2.72197,0,0,0.0075,0.00142,0,0,0,0.04281,0,0.05366,0.0495,0,0.21869,0.83519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00198,0,0,0,0,0,0,0,0.00496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.158,0,0,0,0,0,1.3251,0,0.01667,0,0.4537,0,0,0,0,0,28.45686,2.09111,1.44944,0,1.0435,3.02333,0,0,0,0,14.90288,0,0,0,0,0,0,0.19162,0.02246,0,0.01863,0,0,0.01447,0.03707,1.77815,0.21083,0.90651,0.01892,0.49999,0.72276,0.21243,1.24657,0.2304,0.06721,0,0.01561,6.61234,0.00248,6.6488,16.27245,0,0,0.0021,0.02119,0,0,0,0,0,5.6708,0,0.06008,1.73808,0,0,0.01337,0.02518,0.00712,3.12953,0,0,0.23203,0,0,0,0,0,0.05518,0,0,0.00526,0.11488,0,0,0.23575,0,0,0,0.00585,0,0,0,0,0,0,0,0,0,0,0,0,0.00087,0,0,0.00961,0,0,0,0,0,0,0,0,0.00636,0,0,0,0,0,0,0,0,0.00715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.13181,0,0.05769,0,0.1378,0,0.00676,0.00643,0,0,53.4214,0.109,3.53639,0,0.51786,2.90077,0,0,0,0,4.6526,0.00392,0,0,0,0,0.00025,0.05923,0.76681,0,0,0,0.00687,0.05017,0.00551,19.03552,0.0875,2.35438,0.01007,0,1.10317,0.69149,3.51734,0.3537,0.07878,0,0.02147,3.05782,0.27319,0.16854,0.60669,0,0.86769,0.03599,0.04122,0,0,0.00179,0,0,0,0,0.00968,0.01939,0,0,0,0,0,1.00317,0,0,0.16935,0,0,0,0,0,0,0,0,0,0.00104,0,0,0.07595,0,0,0,0.0033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00542,0,0.00869,0,0,0,0,0,0,0.00359,0,0,0,0,0,0,0,0.02124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.13773,0,0.02271,0,0,0,0.09648,0.02808,0,0,32.18936,0,0,0,0,19.6506,0,0.0085,0,0,0,0,0,0,0,0,0,0.01584,0.92747,0,0,0,0.05539,0.10445,0.00407,14.31127,0.11773,1.48516,0,6.23247,0.08971,0.5027,2.1658,0.82612,0.10618,0,0.25889,5.95083,0.60346,7.50918,0.32315,0,0.02584,0.08561,0.27343,0,0,0.0193,0,0,0,0,0,0.01038,0,0,0.11421,0.00203,0.60869,0,0,0,0.30849,0.19495,0,0,1.8885,0.00124,0.47962,2.10487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00177,0.14378,0,0,0,0,0,0,0,0.01398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.00984,0,0.03373,0,0.09903,0,0,0.00634,0,0,32.92958,0.16487,0,0.02995,1.90467,9.45547,0,0,0,0,6.56378,0,0,0,0,0,0,0.02192,1.06818,0,0,0,0.01048,0.0218,0.03172,13.22304,0.0611,3.98635,0.07474,1.12951,0.72272,0.9372,4.79182,0.30448,0.02835,0.00112,0.02689,5.32447,0.00093,5.42482,10.4532,0,0.00269,0.00911,0.18459,0,0,0.01365,0,0,0,0,0.05069,0.01565,0,0,0.00981,0,0.06564,0,0,0,0.63742,0.01307,0,0,0,0,0,0,0,0,0,0,0,0.06764,0,0,0,0.00494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04054,0,0.01106,0,0,0,0,0,0,0.00537,0,0,0,0,0,0,0,0.02476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.15083,0,0,0,0,0.00249,4.66397,0,0,0,0.92653,0.00745,0,0,0.02389,0,14.87135,0.23006,5.26452,0.13167,1.00223,4.66736,0,0,4.99147,2.712,5.20637,0,0,0,0,0,0,0.15531,0.10122,0,0,0,0,0.00437,0.02313,12.97461,0.00259,1.78178,0.00923,5.43004,0.96789,2.45543,3.98956,0.93342,0,0,0.47746,7.30034,0.02733,2.19248,13.50456,0,0,0.2762,0,0,0,0.02257,0,0,0.00293,0.01624,0.04473,0.0122,0,0,0.00191,0.03651,0,0.05399,1.76513,0,0.10713,0.37261,0,0,0,0,0.01726,0,0,0,0,0,0,0.0325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045,0,0.00584,0,0,0,0,0,0,0,0,0,0.01327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01824,0,0,0.00528,0.00801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0.03589,0,0.00694,0.06017,0,0.01905,0,0,44.78103,0.1861,0,0.29169,1.73822,3.72888,0,0,0,0,12.40855,0,0,0,0,0,0.00128,0.0039,0.46417,0,0,0,0.00587,0.10944,0.02625,13.38112,0.00851,0.84332,0.00558,0.25002,0.17957,0.17659,0.55145,0.73806,0,0,0.03009,2.64462,0.01908,2.65281,2.80581,0.81803,0,0.00896,0.06536,0,0,0,0,0,7.07039,0,0.00506,0.002,0,0,0.01793,0,0.02755,0,0,0,0.51668,0,0,0,0,0,0.10475,0,0,0,0,0,0,3.17577,0,0,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455,0,0,0,0,0,0,0,0,0.00702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.01654,0.16429,0,0,0,0.18773,0,0,0,0.00232,0,4.07205,0.01074,0.11261,0.00776,0.62817,2.39674,0,0.01411,1.58382,19.1469,3.44817,0.00194,0,0.07848,0,0,0.0045,1.33137,0.94321,0,0,0,0.00144,0.00187,0.00229,11.80603,0.07929,0.92799,21.17336,8.95809,0.32232,0.49765,1.80588,0.16249,0,0,0.04205,5.80419,0.09353,1.55044,5.76003,0.40261,0,2.06926,0.00824,0,0,0,0.02788,2.8141,0,0.44631,0.44852,0.23249,0.00827,0,0,0.0056,0,0.01747,0.09412,0,0,0.0067,0.00041,0,0,0,0.01675,0,0,0,0.19681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532,0,0,0,0,0,0,0,0,0,0,0,0.00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422,0,0,0,0.04953,0,0,0,0,0,0,0,0,0,0,0,0.00222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.01499,0.56325,0,0.03605,0,0.21461,0,0,0,0.00233,0,21.72151,0.57417,5.16565,0,0.76624,1.65899,0,0,1.21543,0.00023,22.90287,0.00634,0,0.58085,0,0,0.16287,1.97101,0.10504,0,0,0,0.00153,0,0,14.50449,0.15365,2.83128,0.01146,5.36063,0.81681,1.26219,1.7255,0.06145,0.00518,0,0.15267,5.22873,0.00208,2.99041,4.72276,0.9574,0,0.17571,0.0058,0,0,0,0,0,0.00256,0,0.02776,0.44016,0,0,0.00102,0,0.00291,0.42738,0.07379,0,0.26316,0,0,0,0.00371,0,0.00986,0,0,0,0.0939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.00444,1.17875,0,0.0233,0,0.41569,0,0,0,0,0,21.38432,0.58189,0.52676,0.01636,1.60274,2.86323,0,0,0,0,12.44026,0.01345,0,0.30758,0.00118,0,0,0.54363,0.05427,0,0,0,0,0.0039,0.02148,10.37764,0.08224,1.59139,0.03976,6.81766,0.77356,0.23004,2.16808,0.24696,0,0,0.52811,7.37495,0.02226,6.83587,12.36686,0,0,0.00547,0.06939,0,0,0.00546,0,0,6.0424,0,0.66985,0.34365,0,0,0,0,0,0.93214,0,0,0.35537,0.01048,0,0,0,0,0.06369,0,0,0,0.01961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01146,0,0,0.00816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02101,0,0,0,0.00325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.02266,0,0,0,0,0,0,0,0.00487,0,0.00117,0,0.0129,0.00209,0,0,63.30921,0,0,0,0.28656,0.00217,0,0,0,0,4.85015,0,0,0,0,0,0,0.00614,0.85937,0,0,0,0,0.07317,0.01793,12.0346,0.00984,1.14093,0,0.10141,0.36282,0.46007,3.66614,0.36927,0.03441,0,0.05502,0.8079,0.00614,1.0685,3.04925,0,0,0.01099,0.00802,0,0.00299,0,0,0,7.27832,0,0.00394,0.00629,0,0,0.00523,0,0,0,0.02262,0,0,0,0,0,0,0,0.02102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015,0.01726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1.04022,0,0.002,0,0.18515,0.00687,0,0,0.00045,0,11.47747,0,1.92841,0,1.15563,1.84597,0,0,1.21342,42.11576,7.27543,0,0,0.06511,0,0,0,0.01503,0.07567,0,0,0,0.00397,0,0.00061,2.18333,0.06266,0.42732,0.01716,0.26856,0.31956,0.19373,6.72575,0.16344,0.07596,0,0.02535,6.34505,0.00189,0.56955,9.63935,0,0,0.32501,0.02483,0,0.00457,0.01188,0,0,0,0,0.00554,0.19011,0,0,0.0105,0.03792,0.02335,3.0672,0,0,0.02206,0,0,0,0,0,0,0,0,0,0.05856,0,0,0.78787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411,0,0,0,0,0,0,0,0.00065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0.01081,12.63868,0,0.09842,0,1.85776,0,0.00217,0,0,0,5.40144,0.09987,1.90862,0.17588,0.17924,1.59367,0,0,0,0.00416,8.89829,0,0,0.00246,0,0,0.00436,0.16263,0.10493,0,0,0,0,0.03577,0.07722,8.83568,0.01872,2.68738,0.00364,3.64949,0.58415,0.43033,3.79183,1.5976,0.00685,0,0.11245,23.8231,0.06516,11.25733,7.1578,0,0,1.03392,0,0,0.00917,0,0,0,0,0,0.00699,0.02204,0,0,0.00064,0.01427,0.00026,1.09829,0,0,0.03176,0,0,0,0,0,0.13716,0.00541,0,0,0,0,0,0.3619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.71397,0.05702,0,0,0,0,5.89686,0,0,0,0.99426,0,0,0,0.23819,0,1.34886,0,0,0,0.36594,0.44485,0,0,0.02935,8.0738,0.07785,0,0,0,0,0,0,0,0.18882,0,0,0,0,0,0,2.09728,0,0.61608,13.33911,1.23542,1.10604,0.1419,0.99632,0.12998,0.70319,0,0.50294,7.68056,0,0.61596,24.45679,9.30653,0,0.44815,0,0,0,0,0,0.44681,0,0,0.04685,0.01114,0,0,0,0.18121,0,0,0.07314,0,0.00748,0.51502,0,0,0,0,1.0581,0,0,0,0.03959,0,12.3043,2.46691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.01537,0,0,0,0,0,16.3519,0,0.09566,0,1.29892,0,0,0,0.00324,0,15.04654,1.83939,0.43403,0.00433,0.30199,2.64407,0,0,4.62567,0.06744,0.96178,0,0,0.03431,0,0,0,0.05375,0.18115,0,0,0,0,0.00059,0.011,7.67433,0.00771,1.28474,0.02934,3.40704,3.11481,0.21272,1.95882,0.44144,0,0,0.12692,19.81466,0.00567,0.60301,6.42837,0,0,0.34596,0.01413,0,0,0,3.75625,5.09383,0,0,0.02274,0.0072,0,0,0.32892,0,0.36587,0,0,0,0.67958,0,0,0,0,0,0.11205,0,0,0,0,0,0,0.18854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.48402,0,0,0,0,0,2.32984,0,0.24775,0,0,0,0.00622,0.00555,0,0,20.20143,1.06707,4.62403,0.01647,0.65686,0.00313,0.01099,0,0,0,12.21535,0.00084,0,0,0,0,0,0.0854,0.02505,0,0,0,0,0.01609,0.04498,23.93758,0.01148,1.31163,0.01384,0.79791,0.49781,1.2224,3.44655,1.01385,0.04377,0,0.04878,4.96417,0.01442,1.6365,17.15081,0,0,0.38989,0.02638,0,0,0,0,0,0,0,0.00447,0.00872,0,0,0.39063,0,0.29058,0,0,0,0.58492,0,0,0,0,0,0.11508,0.01145,0,0,0.00508,0.01316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00046,0,0,0,0,0,0,0,0,0,0,0,0.00663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.17786,0,0,0,0,0,0.84123,0,0.1083,0,0.0686,0,0.00089,0.00079,0,0.01847,9.0435,0.84874,4.19847,0.01707,0.54503,3.10255,0,0.00813,1.26001,39.77565,8.15507,0,0,0,0,0,0,0.03936,0.16315,0,0,0,0,0.00773,0.02995,9.79153,0.0127,0.87959,0.00808,0.44014,0.73708,0.4892,2.02799,0.7058,0.01532,0,0.23415,4.8166,0.01254,1.53095,8.53109,0,0,0.25645,0.02634,0,0,0,0,0,0,0,0.00391,0.0094,0,0,0.13231,0,0.09039,0,0.22697,0,0.52068,0,0,0,0,0,0.00119,0,0,0,0.01943,0.00141,0,0.06479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053,0,0,0,0,0,0,0,0,0,0,0,0.0029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0.0005,0,1.1604,0,0.00369,0,0.52166,0,0,0.01663,0.00134,0,16.19769,1.30609,1.6556,0,0.71928,0.73273,0.0018,0,0,0,5.23697,0,0.12313,0,0,0,0.00306,0.07097,2.39189,0,0.0049,0,0,0.00428,0.02358,23.09791,0.12806,1.57209,10.92093,7.42184,0.97286,0.97693,0.95041,0.31594,0.04154,0.00344,0.19493,6.05262,0.01085,2.93727,11.82757,0,0,0.44766,0.01622,0.00116,0,0.00197,0,0,0,0,0.02728,0.08274,0,0,0.05988,0,0.08894,0.00058,0,0,0.32501,0.00401,0,0,0,0,0.46581,0,0,0,0.02589,0,0,0.84189,0,0,0,0.00207,0,0,0,0,0,0,0,0,0,0,0,0,0.00073,0,0,0,0,0,0,0,0,0,0,0,0.00225,0,0,0,0,0,0,0,0.00036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.42762,0,0,0,0,0.00075,3.29981,0,0.04117,0,1.25056,0,0.00232,0.00522,0.00801,0,2.80002,0.04871,4.75078,0,0.22436,0.73647,0,0,0,16.20901,13.51905,0,0,0.02037,0,0,0.00028,0.06133,0.19237,0,0,0,0,0,0.0199,2.66257,0.01807,1.86014,0.08644,1.37227,0.5485,0.21189,1.04997,0.14403,0.04372,0,0.22885,10.02107,0.00657,0.81651,21.53089,0,0,0.3811,0.00217,0,0,0,0,0,0.00194,0,0.0335,0.01762,0,0,0.00178,0.12228,0.00147,0.06533,0.01088,0,0.43546,0.00836,0,0,0,0,0.00359,0,0,0,0.03792,0,0,13.63452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01656,0,0,0,0,0,0,0,0.00591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0.12955,0,0,0,0.33834,0,0.00125,0,0.00157,0,16.1289,0.30451,0.40042,0.06205,1.13061,1.96387,0,0,0,0.00937,3.10179,0,0,0,0,0,0,0.08417,0.07648,0,0,0,0,0.00293,0,13.1395,0.09896,1.40419,0.0256,29.35016,0.6064,3.04941,4.18747,0.30159,0,0,0.04845,9.96341,0.00334,3.29014,8.66644,0,0,0.79683,0.02848,0,0,0,0,0,0,0,0.02977,0.08091,0,0,0.09353,0.02724,0.06195,0,0.00326,0,0.59706,0.0923,0,0,0,0,0.00319,0,0,0,0.01646,0,0,0.29029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117,0,0,0.00555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,3.18839,0,0.05076,0,0.63271,0,0.01468,0,0.00069,0,21.02121,0,1.10991,0.01032,0.60295,2.68383,0.00877,0,0,0.00186,12.17383,0,0,0,0,0,0,0.00742,0.07168,0,0,0,0.00051,0.00826,0.00608,20.53732,0.00505,0.7639,0,0.64842,0.46427,0.43977,8.26049,0.37217,0.01736,0,0.09493,9.17578,0,4.96569,2.97648,0,0,0.46071,0.05061,0,0.00296,0.0015,0,0,7.70321,0,0,0.07092,0,0,0.13243,0,0.18799,0,0,0,0.84373,0.00803,0,0,0,0,0.10555,0,0,0,0.04153,0,0,0.03716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248,0,0,0,0,0,0,0,0,0.00329,0,0,0,0,0,0,0,0.03241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.54423,0,0,0,0,0,2.13569,0,0.00314,0,1.8213,0.00991,0.00049,0.00845,0.05558,0,2.28237,0.27536,0.13868,0.11108,0.29834,1.12394,0,0,0.89234,6.12825,12.04887,0,0,0,0,0,0,0.03879,2.27646,0,0,0,0,0.00631,0.03714,25.58468,0.08667,1.47177,3.1485,5.22532,2.34214,0.21595,3.58034,0.62263,0.06521,0,0.14998,6.2411,0.06618,2.39099,16.05122,0,0,0.58214,0.07301,0,0.0072,0,0,0.80306,0.02308,0,0.03331,0,0,0,0.00025,0,0.00102,0.4039,0,0,0.06713,0.47167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02726,0,0,0,0,0,0,0,0,0,0,0,0,0.00068,0,0,0,0,0,0,0,0.00224,0,0,0,0.01976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00484,0,0,0
